WorkflowID,ID,AbstractIonID,IonDescription,Charge,Mass,RetentionTime,LeftRetentionTime,RightRetentionTime,FWHM,Area,FillStatus,FileID,StudyFileID
0,8736,24,[M-H-H2O]-1,-1,167.06564282384716,6.135321146140799,4.9089724056557555,6.245827535056645,0.22944778485968353,13156551.531024843,8,23859,F7
0,8737,25,[M+FA-H]-1,-1,231.08168674384717,6.135321146140799,5.182268942230319,6.203801443104231,0.23014058979800095,22274833.269920565,8,23859,F7
0,8738,1,[M+H]+1,1,167.03372772510772,8.707116621426083,8.648533528031356,8.769631935803208,0.04101548189191995,732470.3846634309,128,23859,F7
0,8739,3,[M+H-H2O]+1,1,149.02316306510772,8.707116621426083,8.601001779912908,8.86327529418369,0.05420374808333742,308955175.8867042,64,23859,F7
0,8740,23,[M-H]-1,-1,804.5763739406481,11.797680660876688,11.666109865496715,12.052823093126374,0.09971111832829926,121472.02202644241,32,23859,F7
0,8741,1,[M+H]+1,1,544.4145485177502,3.0061747424778726,2.900893462468336,3.389731025556782,0.09942836200662067,58779.47871419884,32,23859,F7
0,8742,1,[M+H]+1,1,267.18018791326836,5.546288239271393,5.49533430707412,5.615408989508519,0.0420133391594979,913271.8353818387,128,23859,F7
0,8743,5,[M+NH4]+1,1,284.20673700326836,5.546288239271393,5.454126054462208,5.72428608280064,0.04711863847908537,119435.74627990062,8,23859,F7
0,8744,1,[M+H]+1,1,95.04907002268936,6.452571194664678,6.378317568170686,6.5696642872189255,0.04467415330737593,425532.43892522866,128,23859,F7
0,8745,3,[M+H-H2O]+1,1,77.03850536268936,6.452571194664678,6.391783259262171,6.634395016694743,0.04501958728323667,130943.55311374897,32,23859,F7
0,8746,1,[M+H]+1,1,196.8650086358117,0.767213485313676,0.7140744523231054,0.9527603796700062,0.040031738567712215,24343.214863475194,32,23859,F7
0,8747,1,[M+H]+1,1,177.06097441731825,0.7456644094015372,0.702107077629021,0.829611644934268,0.025880912408556094,15455.045378297344,32,23859,F7
0,8748,23,[M-H]-1,-1,96.96960429030297,6.603549643952864,6.205392449544345,7.071261707871391,0.16461705996332168,162412750.3826373,8,23859,F7
0,8749,24,[M-H-H2O]-1,-1,78.95903963030298,6.603549643952864,6.349980827397185,6.802713437390121,0.14574236390555811,15756358.80578266,8,23859,F7
0,8750,1,[M+H]+1,1,512.33477237119,7.150457243809669,7.0778487048653975,7.25522359211107,0.04118604479134537,183688.43141977556,32,23859,F7
