CHROMATOGRAM
S:\raw data Q Exactive\@Experiments\DP00026-PhD Project\KU data\PCI-flowrate-IS-KU\Exp4\1uM\240815-PAN-001-Blank-1uM-05ulmin.raw
Data points: 117265
Time(min),ElutingPump_Pressure bar
16.448,362.6
16.448166667,362.6
16.448333333,362.61
16.4485,362.62
16.448666667,362.63
16.448833333,362.64
16.449,362.63
16.449166667,362.63
16.449333333,362.63
16.4495,362.63
16.449666667,362.63
16.449833333,362.63
16.45,362.65
16.450166667,362.66
16.450333333,362.67
16.4505,362.67
16.450666667,362.67
16.450833333,362.66
16.451,362.66
16.451166667,362.65
16.451333333,362.66
16.4515,362.67
16.451666667,362.68
16.451833333,362.68
16.452,362.68
16.452166667,362.69
16.452333333,362.69
16.4525,362.68
16.452666667,362.68
16.452833333,362.69
16.453,362.7
16.453166667,362.71
16.453333333,362.7
16.4535,362.7
16.453666667,362.69
16.453833333,362.68
16.454,362.66
16.454166667,362.66
16.454333333,362.66
16.4545,362.66
16.454666667,362.65
16.454833333,362.63
16.455,362.62
16.455166667,362.6
16.455333333,362.58
16.4555,362.57
16.455666667,362.58
16.455833333,362.59
16.456,362.59
16.456166667,362.58
16.456333333,362.58
16.4565,362.58
16.456666667,362.58
16.456833333,362.57
16.457,362.56
16.457166667,362.55
16.457333333,362.56
16.4575,362.57
16.457666667,362.58
16.457833333,362.59
16.458,362.59
16.458166667,362.59
16.458333333,362.59
16.4585,362.6
16.458666667,362.6
16.458833333,362.61
16.459,362.61
16.459166667,362.61
16.459333333,362.6
16.4595,362.59
16.459666667,362.58
16.459833333,362.58
16.46,362.6
16.460166667,362.62
16.460333333,362.63
16.4605,362.62
16.460666667,362.62
16.460833333,362.61
16.461,362.6
16.461166667,362.6
16.461333333,362.61
16.4615,362.61
16.461666667,362.61
16.461833333,362.6
16.462,362.6
16.462166667,362.6
16.462333333,362.6
16.4625,362.6
16.462666667,362.6
16.462833333,362.61
16.463,362.62
16.463166667,362.62
16.463333333,362.62
16.4635,362.64
16.463666667,362.66
16.463833333,362.67
16.464,362.67
16.464166667,362.69
16.464333333,362.72
16.4645,362.75
16.464666667,362.76
16.464833333,362.76
16.465,362.77
16.465166667,362.77
16.465333333,362.76
16.4655,362.76
16.465666667,362.77
16.465833333,362.77
16.466,362.78
16.466166667,362.77
16.466333333,362.76
16.4665,362.75
16.466666667,362.74
16.466833333,362.71
16.467,362.69
16.467166667,362.68
16.467333333,362.68
16.4675,362.67
16.467666667,362.65
16.467833333,362.64
16.468,362.62
16.468166667,362.6
16.468333333,362.57
16.4685,362.57
16.468666667,362.58
16.468833333,362.58
16.469,362.57
16.469166667,362.56
16.469333333,362.55
16.4695,362.54
16.469666667,362.53
16.469833333,362.53
16.47,362.54
16.470166667,362.54
16.470333333,362.55
16.4705,362.54
16.470666667,362.53
16.470833333,362.51
16.471,362.5
16.471166667,362.48
16.471333333,362.48
16.4715,362.48
16.471666667,362.48
16.471833333,362.47
16.472,362.46
16.472166667,362.45
16.472333333,362.44
16.4725,362.42
16.472666667,362.4
16.472833333,362.41
16.473,362.41
16.473166667,362.41
16.473333333,362.39
16.4735,362.38
16.473666667,362.37
16.473833333,362.35
16.474,362.33
16.474166667,362.32
16.474333333,362.31
16.4745,362.3
16.474666667,362.29
16.474833333,362.27
16.475,362.26
16.475166667,362.25
16.475333333,362.23
16.4755,362.21
16.475666667,362.2
16.475833333,362.19
16.476,362.19
16.476166667,362.17
16.476333333,362.15
16.4765,362.14
16.476666667,362.13
16.476833333,362.12
16.477,362.11
16.477166667,362.11
16.477333333,362.1
16.4775,362.09
16.477666667,362.07
16.477833333,362.05
16.478,362.03
16.478166667,362.01
16.478333333,361.99
16.4785,361.98
16.478666667,361.97
16.478833333,361.97
16.479,361.96
16.479166667,361.95
16.479333333,361.94
16.4795,361.93
16.479666667,361.92
16.479833333,361.91
16.48,361.91
16.480166667,361.91
16.480333333,361.91
16.4805,361.89
16.480666667,361.87
16.480833333,361.85
16.481,361.84
16.481166667,361.83
16.481333333,361.83
16.4815,361.85
16.481666667,361.87
16.481833333,361.88
16.482,361.88
16.482166667,361.89
16.482333333,361.89
16.4825,361.89
16.482666667,361.89
16.482833333,361.9
16.483,361.91
16.483166667,361.92
16.483333333,361.92
16.4835,361.91
16.483666667,361.91
16.483833333,361.9
16.484,361.89
16.484166667,361.88
16.484333333,361.89
16.4845,361.9
16.484666667,361.92
16.484833333,361.92
16.485,361.92
16.485166667,361.92
16.485333333,361.91
16.4855,361.9
16.485666667,361.88
16.485833333,361.88
16.486,361.88
16.486166667,361.87
16.486333333,361.86
16.4865,361.86
16.486666667,361.86
16.486833333,361.86
16.487,361.86
16.487166667,361.87
16.487333333,361.88
16.4875,361.89
16.487666667,361.9
16.487833333,361.91
16.488,361.92
16.488166667,361.92
16.488333333,361.92
16.4885,361.91
16.488666667,361.9
16.488833333,361.89
16.489,361.89
16.489166667,361.88
16.489333333,361.88
16.4895,361.87
16.489666667,361.86
16.489833333,361.85
16.49,361.86
16.490166667,361.87
16.490333333,361.88
16.4905,361.88
16.490666667,361.87
16.490833333,361.87
16.491,361.86
16.491166667,361.86
16.491333333,361.86
16.4915,361.87
16.491666667,361.88
16.491833333,361.89
16.492,361.89
16.492166667,361.89
16.492333333,361.89
16.4925,361.89
16.492666667,361.89
16.492833333,361.89
16.493,361.91
16.493166667,361.93
16.493333333,361.95
16.4935,361.94
16.493666667,361.93
16.493833333,361.92
16.494,361.92
16.494166667,361.92
16.494333333,361.94
16.4945,361.97
16.494666667,361.99
16.494833333,362
16.495,361.99
16.495166667,361.99
16.495333333,361.98
16.4955,361.97
16.495666667,361.97
16.495833333,361.98
16.496,361.99
16.496166667,362
16.496333333,362
16.4965,362
16.496666667,362
16.496833333,362
16.497,362
16.497166667,362.01
16.497333333,362.02
16.4975,362.03
16.497666667,362.04
16.497833333,362.04
16.498,362.05
16.498166667,362.05
16.498333333,362.05
16.4985,362.04
16.498666667,362.05
16.498833333,362.07
16.499,362.09
16.499166667,362.09
16.499333333,362.09
16.4995,362.09
16.499666667,362.08
16.499833333,362.07
16.5,362.06
16.500166667,362.07
16.500333333,362.08
16.5005,362.09
16.500666667,362.08
16.500833333,362.08
16.501,362.08
16.501166667,362.08
16.501333333,362.08
16.5015,362.08
16.501666667,362.1
16.501833333,362.13
16.502,362.15
16.502166667,362.15
16.502333333,362.15
16.5025,362.15
16.502666667,362.15
16.502833333,362.14
16.503,362.15
16.503166667,362.18
16.503333333,362.21
16.5035,362.22
16.503666667,362.22
16.503833333,362.22
16.504,362.22
16.504166667,362.22
16.504333333,362.22
16.5045,362.23
16.504666667,362.25
16.504833333,362.27
16.505,362.28
16.505166667,362.29
16.505333333,362.3
16.5055,362.3
16.505666667,362.29
16.505833333,362.29
16.506,362.3
16.506166667,362.32
16.506333333,362.34
16.5065,362.33
16.506666667,362.33
16.506833333,362.33
16.507,362.32
16.507166667,362.31
16.507333333,362.31
16.5075,362.32
16.507666667,362.34
16.507833333,362.35
16.508,362.34
16.508166667,362.34
16.508333333,362.34
16.5085,362.34
16.508666667,362.34
16.508833333,362.35
16.509,362.36
16.509166667,362.37
16.509333333,362.37
16.5095,362.36
16.509666667,362.35
16.509833333,362.34
16.51,362.33
16.510166667,362.32
16.510333333,362.33
16.5105,362.34
16.510666667,362.35
16.510833333,362.34
16.511,362.33
16.511166667,362.32
16.511333333,362.31
16.5115,362.29
16.511666667,362.28
16.511833333,362.29
16.512,362.3
16.512166667,362.3
16.512333333,362.28
16.5125,362.27
16.512666667,362.26
16.512833333,362.25
16.513,362.24
16.513166667,362.24
16.513333333,362.24
16.5135,362.24
16.513666667,362.24
16.513833333,362.23
16.514,362.22
16.514166667,362.2
16.514333333,362.19
16.5145,362.18
16.514666667,362.19
16.514833333,362.19
16.515,362.2
16.515166667,362.19
16.515333333,362.18
16.5155,362.17
16.515666667,362.15
16.515833333,362.13
16.516,362.11
16.516166667,362.12
16.516333333,362.14
16.5165,362.14
16.516666667,362.13
16.516833333,362.13
16.517,362.13
16.517166667,362.12
16.517333333,362.11
16.5175,362.12
16.517666667,362.13
16.517833333,362.14
16.518,362.14
16.518166667,362.14
16.518333333,362.14
16.5185,362.14
16.518666667,362.14
16.518833333,362.13
16.519,362.14
16.519166667,362.15
16.519333333,362.17
16.5195,362.16
16.519666667,362.15
16.519833333,362.15
16.52,362.16
16.520166667,362.15
16.520333333,362.14
16.5205,362.16
16.520666667,362.17
16.520833333,362.17
16.521,362.15
16.521166667,362.15
16.521333333,362.14
16.5215,362.13
16.521666667,362.12
16.521833333,362.12
16.522,362.13
16.522166667,362.15
16.522333333,362.16
16.5225,362.16
16.522666667,362.16
16.522833333,362.15
16.523,362.14
16.523166667,362.13
16.523333333,362.13
16.5235,362.14
16.523666667,362.16
16.523833333,362.15
16.524,362.14
16.524166667,362.14
16.524333333,362.14
16.5245,362.14
16.524666667,362.14
16.524833333,362.17
16.525,362.19
16.525166667,362.2
16.525333333,362.19
16.5255,362.19
16.525666667,362.19
16.525833333,362.18
16.526,362.18
16.526166667,362.19
16.526333333,362.2
16.5265,362.22
16.526666667,362.23
16.526833333,362.24
16.527,362.25
16.527166667,362.25
16.527333333,362.24
16.5275,362.24
16.527666667,362.26
16.527833333,362.28
16.528,362.3
16.528166667,362.3
16.528333333,362.29
16.5285,362.3
16.528666667,362.3
16.528833333,362.29
16.529,362.28
16.529166667,362.29
16.529333333,362.3
16.5295,362.3
16.529666667,362.28
16.529833333,362.28
16.53,362.27
16.530166667,362.25
16.530333333,362.23
16.5305,362.22
16.530666667,362.22
16.530833333,362.23
16.531,362.23
16.531166667,362.21
16.531333333,362.2
16.5315,362.18
16.531666667,362.16
16.531833333,362.14
16.532,362.13
16.532166667,362.13
16.532333333,362.14
16.5325,362.14
16.532666667,362.13
16.532833333,362.13
16.533,362.12
16.533166667,362.1
16.533333333,362.09
16.5335,362.1
16.533666667,362.12
16.533833333,362.13
16.534,362.12
16.534166667,362.12
16.534333333,362.12
16.5345,362.11
16.534666667,362.09
16.534833333,362.08
16.535,362.09
16.535166667,362.1
16.535333333,362.11
16.5355,362.11
16.535666667,362.12
16.535833333,362.11
16.536,362.1
16.536166667,362.08
16.536333333,362.08
16.5365,362.09
16.536666667,362.11
16.536833333,362.11
16.537,362.09
16.537166667,362.07
16.537333333,362.05
16.5375,362.03
16.537666667,362.01
16.537833333,362.02
16.538,362.03
16.538166667,362.04
16.538333333,362.03
16.5385,362.03
16.538666667,362.04
16.538833333,362.05
16.539,362.05
16.539166667,362.06
16.539333333,362.07
16.5395,362.08
16.539666667,362.09
16.539833333,362.08
16.54,362.07
16.540166667,362.06
16.540333333,362.04
16.5405,362.02
16.540666667,362.01
16.540833333,362.01
16.541,362.02
16.541166667,362.01
16.541333333,361.99
16.5415,361.99
16.541666667,361.98
16.541833333,361.97
16.542,361.95
16.542166667,361.95
16.542333333,361.96
16.5425,361.97
16.542666667,361.96
16.542833333,361.96
16.543,361.96
16.543166667,361.95
16.543333333,361.93
16.5435,361.92
16.543666667,361.92
16.543833333,361.93
16.544,361.94
16.544166667,361.94
16.544333333,361.95
16.5445,361.95
16.544666667,361.94
16.544833333,361.93
16.545,361.93
16.545166667,361.95
16.545333333,361.97
16.5455,361.97
16.545666667,361.96
16.545833333,361.95
16.546,361.94
16.546166667,361.93
16.546333333,361.92
16.5465,361.93
16.546666667,361.95
16.546833333,361.97
16.547,361.96
16.547166667,361.96
16.547333333,361.96
16.5475,361.95
16.547666667,361.94
16.547833333,361.94
16.548,361.95
16.548166667,361.95
16.548333333,361.95
16.5485,361.94
16.548666667,361.93
16.548833333,361.92
16.549,361.91
16.549166667,361.89
16.549333333,361.88
16.5495,361.88
16.549666667,361.89
16.549833333,361.89
16.55,361.88
16.550166667,361.88
16.550333333,361.88
16.5505,361.87
16.550666667,361.87
16.550833333,361.89
16.551,361.91
16.551166667,361.92
16.551333333,361.91
16.5515,361.91
16.551666667,361.91
16.551833333,361.9
16.552,361.9
16.552166667,361.91
16.552333333,361.93
16.5525,361.95
16.552666667,361.96
16.552833333,361.95
16.553,361.95
16.553166667,361.95
16.553333333,361.94
16.5535,361.93
16.553666667,361.93
16.553833333,361.95
16.554,361.98
16.554166667,361.99
16.554333333,361.98
16.5545,361.98
16.554666667,361.98
16.554833333,361.97
16.555,361.96
16.555166667,361.97
16.555333333,361.98
16.5555,361.98
16.555666667,361.96
16.555833333,361.95
16.556,361.95
16.556166667,361.95
16.556333333,361.94
16.5565,361.94
16.556666667,361.95
16.556833333,361.95
16.557,361.96
16.557166667,361.96
16.557333333,361.97
16.5575,361.97
16.557666667,361.97
16.557833333,361.97
16.558,361.99
16.558166667,362.02
16.558333333,362.05
16.5585,362.07
16.558666667,362.07
16.558833333,362.08
16.559,362.09
16.559166667,362.09
16.559333333,362.08
16.5595,362.09
16.559666667,362.11
16.559833333,362.12
16.56,362.11
16.560166667,362.11
16.560333333,362.11
16.5605,362.1
16.560666667,362.09
16.560833333,362.09
16.561,362.1
16.561166667,362.12
16.561333333,362.13
16.5615,362.13
16.561666667,362.13
16.561833333,362.12
16.562,362.1
16.562166667,362.09
16.562333333,362.09
16.5625,362.1
16.562666667,362.13
16.562833333,362.14
16.563,362.13
16.563166667,362.13
16.563333333,362.12
16.5635,362.11
16.563666667,362.09
16.563833333,362.09
16.564,362.09
16.564166667,362.09
16.564333333,362.06
16.5645,362.04
16.564666667,362.03
16.564833333,362.02
16.565,362.01
16.565166667,362.01
16.565333333,362.02
16.5655,362.02
16.565666667,362.02
16.565833333,362
16.566,361.99
16.566166667,361.98
16.566333333,361.97
16.5665,361.96
16.566666667,361.96
16.566833333,361.97
16.567,362
16.567166667,362.01
16.567333333,362
16.5675,361.99
16.567666667,361.98
16.567833333,361.96
16.568,361.95
16.568166667,361.96
16.568333333,361.98
16.5685,361.99
16.568666667,361.98
16.568833333,361.98
16.569,361.99
16.569166667,361.99
16.569333333,361.98
16.5695,361.98
16.569666667,361.99
16.569833333,361.99
16.57,362
16.570166667,361.99
16.570333333,361.99
16.5705,361.98
16.570666667,361.97
16.570833333,361.96
16.571,361.96
16.571166667,361.98
16.571333333,362.02
16.5715,362.03
16.571666667,362.02
16.571833333,362.02
16.572,362.01
16.572166667,362
16.572333333,361.98
16.5725,361.98
16.572666667,361.99
16.572833333,361.99
16.573,361.97
16.573166667,361.96
16.573333333,361.95
16.5735,361.94
16.573666667,361.93
16.573833333,361.93
16.574,361.95
16.574166667,361.96
16.574333333,361.97
16.5745,361.97
16.574666667,361.97
16.574833333,361.96
16.575,361.95
16.575166667,361.93
16.575333333,361.92
16.5755,361.93
16.575666667,361.95
16.575833333,361.96
16.576,361.95
16.576166667,361.95
16.576333333,361.94
16.5765,361.93
16.576666667,361.92
16.576833333,361.93
16.577,361.94
16.577166667,361.95
16.577333333,361.94
16.5775,361.93
16.577666667,361.92
16.577833333,361.91
16.578,361.9
16.578166667,361.89
16.578333333,361.9
16.5785,361.91
16.578666667,361.92
16.578833333,361.91
16.579,361.91
16.579166667,361.91
16.579333333,361.91
16.5795,361.9
16.579666667,361.9
16.579833333,361.91
16.58,361.93
16.580166667,361.94
16.580333333,361.93
16.5805,361.93
16.580666667,361.92
16.580833333,361.91
16.581,361.9
16.581166667,361.91
16.581333333,361.91
16.5815,361.91
16.581666667,361.89
16.581833333,361.87
16.582,361.86
16.582166667,361.85
16.582333333,361.84
16.5825,361.83
16.582666667,361.83
16.582833333,361.83
16.583,361.83
16.583166667,361.82
16.583333333,361.82
16.5835,361.81
16.583666667,361.8
16.583833333,361.79
16.584,361.79
16.584166667,361.8
16.584333333,361.81
16.5845,361.8
16.584666667,361.79
16.584833333,361.78
16.585,361.76
16.585166667,361.75
16.585333333,361.74
16.5855,361.74
16.585666667,361.74
16.585833333,361.74
16.586,361.72
16.586166667,361.71
16.586333333,361.7
16.5865,361.69
16.586666667,361.67
16.586833333,361.67
16.587,361.67
16.587166667,361.67
16.587333333,361.66
16.5875,361.65
16.587666667,361.65
16.587833333,361.64
16.588,361.63
16.588166667,361.61
16.588333333,361.61
16.5885,361.61
16.588666667,361.61
16.588833333,361.59
16.589,361.58
16.589166667,361.56
16.589333333,361.54
16.5895,361.51
16.589666667,361.49
16.589833333,361.5
16.59,361.51
16.590166667,361.51
16.590333333,361.49
16.5905,361.48
16.590666667,361.45
16.590833333,361.43
16.591,361.41
16.591166667,361.41
16.591333333,361.41
16.5915,361.42
16.591666667,361.42
16.591833333,361.41
16.592,361.4
16.592166667,361.38
16.592333333,361.36
16.5925,361.34
16.592666667,361.34
16.592833333,361.34
16.593,361.35
16.593166667,361.34
16.593333333,361.33
16.5935,361.31
16.593666667,361.29
16.593833333,361.27
16.594,361.27
16.594166667,361.28
16.594333333,361.28
16.5945,361.27
16.594666667,361.27
16.594833333,361.29
16.595,361.3
16.595166667,361.3
16.595333333,361.32
16.5955,361.34
16.595666667,361.35
16.595833333,361.36
16.596,361.38
16.596166667,361.41
16.596333333,361.42
16.5965,361.42
16.596666667,361.42
16.596833333,361.43
16.597,361.43
16.597166667,361.41
16.597333333,361.38
16.5975,361.38
16.597666667,361.38
16.597833333,361.37
16.598,361.35
16.598166667,361.34
16.598333333,361.34
16.5985,361.32
16.598666667,361.3
16.598833333,361.28
16.599,361.28
16.599166667,361.28
16.599333333,361.28
16.5995,361.28
16.599666667,361.3
16.599833333,361.31
16.6,361.3
16.600166667,361.28
16.600333333,361.27
16.6005,361.28
16.600666667,361.28
16.600833333,361.27
16.601,361.25
16.601166667,361.25
16.601333333,361.23
16.6015,361.22
16.601666667,361.21
16.601833333,361.23
16.602,361.25
16.602166667,361.25
16.602333333,361.25
16.6025,361.27
16.602666667,361.28
16.602833333,361.27
16.603,361.25
16.603166667,361.23
16.603333333,361.24
16.6035,361.24
16.603666667,361.22
16.603833333,361.2
16.604,361.21
16.604166667,361.22
16.604333333,361.22
16.6045,361.23
16.604666667,361.25
16.604833333,361.27
16.605,361.27
16.605166667,361.27
16.605333333,361.28
16.6055,361.31
16.605666667,361.31
16.605833333,361.3
16.606,361.29
16.606166667,361.3
16.606333333,361.3
16.6065,361.29
16.606666667,361.28
16.606833333,361.28
16.607,361.28
16.607166667,361.28
16.607333333,361.27
16.6075,361.27
16.607666667,361.28
16.607833333,361.28
16.608,361.28
16.608166667,361.28
16.608333333,361.3
16.6085,361.3
16.608666667,361.28
16.608833333,361.25
16.609,361.24
16.609166667,361.25
16.609333333,361.24
16.6095,361.23
16.609666667,361.22
16.609833333,361.22
16.61,361.21
16.610166667,361.19
16.610333333,361.18
16.6105,361.2
16.610666667,361.22
16.610833333,361.22
16.611,361.22
16.611166667,361.24
16.611333333,361.25
16.6115,361.24
16.611666667,361.23
16.611833333,361.24
16.612,361.26
16.612166667,361.26
16.612333333,361.24
16.6125,361.22
16.612666667,361.22
16.612833333,361.21
16.613,361.21
16.613166667,361.21
16.613333333,361.24
16.6135,361.25
16.613666667,361.24
16.613833333,361.23
16.614,361.24
16.614166667,361.26
16.614333333,361.26
16.6145,361.24
16.614666667,361.23
16.614833333,361.25
16.615,361.26
16.615166667,361.25
16.615333333,361.24
16.6155,361.25
16.615666667,361.25
16.615833333,361.23
16.616,361.22
16.616166667,361.23
16.616333333,361.25
16.6165,361.26
16.616666667,361.27
16.616833333,361.29
16.617,361.32
16.617166667,361.33
16.617333333,361.32
16.6175,361.31
16.617666667,361.32
16.617833333,361.33
16.618,361.33
16.618166667,361.32
16.618333333,361.32
16.6185,361.31
16.618666667,361.29
16.618833333,361.28
16.619,361.29
16.619166667,361.31
16.619333333,361.32
16.6195,361.32
16.619666667,361.32
16.619833333,361.32
